Student_ID,Observation_Term,Program_ID,Entry_Type,Academic_Level,Credits_Completed,Prior_Term_GPA,GPA_Change,Course_Pass_Rate_Last_2_Terms,Failed_Courses_Last_2_Terms,Withdrawals_Last_2_Terms,Current_Course_Load_Credits,LMS_Login_Days_4wk,Assignment_Submission_Rate_4wk,Late_Assignment_Rate_4wk,Average_Assignment_Score_4wk,Days_Since_Last_LMS_Activity,Intervention_Needed_Next_8_Weeks
Student_1459,T2_Spring,Program_D,First_Year,1,5,3.23,-0.06,0.956,0,0,12,3.18,0.82,0.171,92.3,0,0.0
Student_1460,T2_Spring,Program_A,First_Year,1,21,2.89,0.17,0.968,0,0,15,3.43,0.952,0.004,93.3,0,0.0
Student_1461,T2_Spring,Program_A,First_Year,4,102,2.91,-0.25,0.77,1,2,15,3.35,0.939,0.16,79.2,8,1.0
Student_1462,T2_Spring,Program_C,First_Year,3,63,1.95,0.29,0.81,0,1,12,4.64,0.82,0.119,79.2,1,0.0
Student_1463,T2_Spring,Program_D,First_Year,4,99,2.68,0.14,0.935,0,1,15,4.38,1.0,0.108,82.4,4,0.0
Student_1464,T2_Spring,Program_C,First_Year,4,102,2.6,0.37,0.944,0,1,18,3.75,0.886,0.241,78.1,0,0.0
Student_1465,T2_Spring,Program_A,First_Year,1,21,2.54,0.37,0.788,0,0,12,4.25,1.0,0.156,82.4,0,1.0
Student_1466,T2_Spring,Program_C,First_Year,2,45,3.45,-0.23,0.87,0,0,15,3.41,0.702,0.305,78.8,0,1.0
Student_1467,T2_Spring,Program_A,First_Year,2,29,2.42,-0.0,0.84,0,0,12,6.22,1.0,0.133,69.7,0,0.0
Student_1468,T2_Spring,Program_B,First_Year,4,94,2.74,-0.0,0.835,1,1,15,5.1,1.0,0.135,63.3,1,0.0
Student_1469,T2_Spring,Program_B,First_Year,2,36,2.46,-0.25,0.865,0,0,12,5.72,0.961,0.056,64.9,0,0.0
Student_1470,T2_Spring,Program_B,First_Year,1,19,3.06,0.19,0.937,1,1,15,3.18,0.94,0.14,91.0,3,0.0
Student_1471,T2_Spring,Program_C,Transfer,3,70,2.8,-0.22,0.835,0,0,15,2.88,0.667,0.214,70.5,4,0.0
Student_1472,T2_Spring,Program_C,First_Year,3,67,3.05,0.09,0.82,0,0,9,4.71,0.991,0.059,67.0,0,0.0
Student_1473,T2_Spring,Program_A,First_Year,1,25,3.88,0.17,1.0,0,0,15,5.64,0.9,0.13,81.3,4,0.0
Student_1474,T2_Spring,Program_C,First_Year,1,11,2.44,0.06,0.864,0,0,18,5.1,1.0,0.0,74.8,0,0.0
Student_1475,T2_Spring,Program_C,First_Year,4,97,3.3,0.07,0.733,1,0,15,3.5,0.754,0.242,82.2,3,0.0
Student_1476,T2_Spring,Program_B,Transfer,1,6,2.83,-0.57,0.828,0,0,15,3.81,0.885,0.332,67.3,0,0.0
Student_1477,T2_Spring,Program_D,First_Year,4,90,3.09,-0.05,0.849,0,0,9,2.81,1.0,0.154,70.6,3,0.0
Student_1478,T2_Spring,Program_B,First_Year,4,98,2.27,-0.09,0.681,1,2,12,3.26,0.753,0.319,72.4,0,0.0
Student_1479,T2_Spring,Program_D,First_Year,4,85,3.09,0.5,0.831,0,1,15,5.96,1.0,0.0,79.5,0,0.0
Student_1480,T2_Spring,Program_B,First_Year,1,25,2.47,0.62,0.843,1,1,15,4.02,0.908,0.141,86.4,3,0.0
Student_1482,T2_Spring,Program_D,First_Year,2,51,2.64,-0.19,0.79,1,0,12,7.0,0.944,0.049,81.9,4,0.0
Student_1483,T2_Spring,Program_A,First_Year,3,78,2.7,0.16,0.804,0,0,9,3.91,0.824,0.143,70.8,0,0.0
Student_1484,T2_Spring,Program_A,First_Year,2,34,1.76,-0.19,0.631,1,1,12,2.75,0.907,0.238,53.6,4,1.0
Student_1485,T2_Spring,Program_A,Transfer,1,21,3.25,-0.42,0.602,2,0,12,2.38,0.775,0.35,73.7,5,1.0
Student_1487,T2_Spring,Program_C,Transfer,2,45,2.29,-0.17,0.573,2,0,15,4.55,0.746,0.291,83.0,4,0.0
Student_1489,T2_Spring,Program_C,First_Year,3,55,2.69,-0.15,0.777,1,0,12,2.79,0.988,0.017,66.8,3,0.0
Student_1490,T2_Spring,Program_A,First_Year,2,38,2.83,0.1,0.828,0,0,15,3.43,0.729,0.311,78.3,1,0.0
Student_1491,T2_Spring,Program_D,First_Year,4,101,2.79,0.08,0.946,0,1,15,4.46,0.879,0.414,98.1,2,1.0
Student_1493,T2_Spring,Program_C,Transfer,2,30,3.0,-1.0,0.814,1,0,15,5.23,0.802,0.121,76.4,0,1.0
Student_1494,T2_Spring,Program_A,First_Year,3,75,3.64,0.18,1.0,0,0,15,6.3,0.958,0.04,79.8,0,0.0
Student_1495,T2_Spring,Program_C,First_Year,4,95,2.94,0.43,0.903,0,1,18,4.52,0.886,0.372,95.7,2,0.0
Student_1496,T2_Spring,Program_C,Transfer,3,73,2.86,-0.31,0.961,0,0,15,3.08,0.943,0.187,100.0,4,0.0
Student_1497,T2_Spring,Program_C,First_Year,2,43,3.79,0.08,0.905,0,0,12,4.41,0.999,0.106,72.8,1,0.0
Student_1498,T2_Spring,Program_D,Transfer,4,85,3.6,0.36,0.844,0,0,15,4.49,0.8,0.263,74.9,3,0.0
Student_1499,T2_Spring,Program_D,First_Year,2,46,3.19,0.99,0.862,0,0,15,5.13,0.938,0.137,92.5,0,0.0
Student_1500,T2_Spring,Program_A,First_Year,3,81,3.09,0.2,0.825,1,0,9,5.5,0.936,0.167,100.0,2,0.0
Student_1501,T2_Spring,Program_B,Transfer,3,65,2.37,-1.54,0.734,1,1,18,3.18,0.767,0.245,67.0,4,1.0
Student_1502,T2_Spring,Program_B,First_Year,2,29,3.1,-0.08,0.838,0,0,18,3.96,0.989,0.134,89.0,0,0.0
Student_1503,T2_Spring,Program_C,First_Year,1,26,3.29,0.04,0.724,2,1,12,5.31,0.819,0.214,70.1,0,0.0
Student_1504,T2_Spring,Program_A,First_Year,2,39,2.57,-0.03,0.757,2,3,15,3.75,0.808,0.146,87.4,0,0.0
Student_1505,T2_Spring,Program_B,First_Year,1,23,3.08,-0.01,0.968,0,0,15,4.48,0.99,0.176,82.2,2,0.0
Student_1506,T2_Spring,Program_A,First_Year,2,47,2.23,-0.09,0.742,1,0,15,5.92,1.0,0.02,84.8,3,0.0
Student_1507,T2_Spring,Program_C,First_Year,4,100,3.02,0.13,0.772,1,0,12,1.75,0.796,0.206,88.8,4,0.0
Student_1508,T2_Spring,Program_B,First_Year,3,61,1.96,0.65,0.621,1,0,18,3.75,0.855,0.206,67.2,3,1.0
Student_1509,T2_Spring,Program_C,First_Year,3,70,2.74,0.15,0.79,2,0,9,4.98,1.0,0.064,76.5,1,0.0
Student_1510,T2_Spring,Program_D,First_Year,2,32,2.72,0.25,0.843,0,0,12,4.49,0.855,0.099,68.8,0,0.0
Student_1512,T2_Spring,Program_A,First_Year,3,80,2.71,-0.22,0.726,2,1,12,3.54,0.886,0.087,69.5,0,0.0
Student_1513,T2_Spring,Program_D,Transfer,1,18,3.46,0.01,0.978,0,0,15,3.5,0.888,0.176,80.2,2,0.0
Student_1514,T2_Spring,Program_A,Transfer,4,94,3.34,-0.46,0.749,2,1,15,1.55,0.71,0.247,83.9,3,1.0
Student_1515,T2_Spring,Program_B,Transfer,4,107,2.07,-0.5,0.856,0,1,15,4.88,1.0,0.171,78.2,2,0.0
Student_1516,T2_Spring,Program_B,First_Year,4,106,2.42,0.35,0.876,0,0,12,3.18,0.854,0.263,84.0,5,0.0
Student_1517,T2_Spring,Program_A,First_Year,4,83,3.25,0.43,0.794,1,0,18,3.88,0.856,0.294,90.4,2,1.0
Student_1518,T2_Spring,Program_C,First_Year,1,2,2.4,0.03,0.938,0,0,18,2.77,0.937,0.368,67.8,0,0.0
Student_1520,T2_Spring,Program_D,Transfer,3,70,2.63,0.22,0.908,0,0,18,4.39,0.882,0.178,85.4,2,0.0
Student_1521,T2_Spring,Program_A,First_Year,3,65,2.09,0.04,0.699,0,1,15,4.56,0.892,0.251,62.7,0,0.0
Student_1522,T2_Spring,Program_B,First_Year,4,88,3.21,-0.04,1.0,0,0,9,2.74,0.962,0.15,77.8,4,0.0
Student_1523,T2_Spring,Program_C,First_Year,4,84,2.93,0.38,0.967,0,0,15,4.08,0.868,0.116,73.3,0,0.0
Student_1524,T2_Spring,Program_A,Transfer,4,83,2.54,-0.02,0.883,0,1,9,3.31,0.77,0.23,78.6,7,0.0
Student_1525,T2_Spring,Program_D,First_Year,2,36,2.27,-0.0,0.597,2,0,9,2.82,0.785,0.21,77.3,0,0.0
Student_1526,T2_Spring,Program_B,First_Year,4,99,3.26,0.08,0.755,0,0,12,2.71,0.685,0.292,68.4,3,1.0
Student_1527,T2_Spring,Program_B,First_Year,1,16,3.92,0.55,1.0,0,0,9,4.56,0.949,0.069,88.8,1,0.0
Student_1529,T2_Spring,Program_D,First_Year,3,75,3.21,-0.35,0.856,0,1,12,3.9,0.885,0.163,66.1,3,0.0
Student_1531,T2_Spring,Program_A,Transfer,1,24,3.51,0.01,0.945,0,0,12,3.49,0.88,0.238,86.1,4,0.0
Student_1532,T2_Spring,Program_D,First_Year,2,48,3.46,0.78,0.98,0,0,9,4.93,1.0,0.199,100.0,0,0.0
Student_1534,T2_Spring,Program_D,First_Year,4,90,3.2,0.07,0.875,0,0,12,6.42,0.891,0.1,92.8,0,0.0
Student_1535,T2_Spring,Program_C,First_Year,4,107,3.44,0.59,0.871,0,2,15,4.31,0.97,0.032,74.8,1,0.0
Student_1536,T2_Spring,Program_C,First_Year,1,22,2.77,0.27,0.981,0,0,18,2.53,0.741,0.183,75.6,2,0.0
Student_1537,T2_Spring,Program_B,First_Year,4,104,2.84,-0.82,0.886,0,0,18,3.35,0.938,0.139,88.9,5,0.0
Student_1538,T2_Spring,Program_A,Transfer,3,57,2.63,-0.08,0.77,1,1,9,2.43,0.797,0.303,78.3,2,1.0
Student_1539,T2_Spring,Program_C,First_Year,2,44,2.09,-0.43,0.87,0,0,15,2.62,0.888,0.216,64.6,4,0.0
Student_1541,T2_Spring,Program_D,Transfer,4,85,2.44,0.36,0.748,1,0,15,4.34,0.838,0.327,73.6,2,0.0
Student_1542,T2_Spring,Program_B,First_Year,1,23,1.91,0.2,0.844,0,0,15,4.99,0.863,0.008,77.1,2,0.0
Student_1543,T2_Spring,Program_B,Transfer,2,51,2.34,-0.16,0.809,0,0,15,4.28,0.898,0.078,86.2,3,0.0
Student_1544,T2_Spring,Program_B,Transfer,2,31,2.24,0.17,0.782,1,0,12,6.65,0.959,0.049,82.8,1,0.0
Student_1545,T2_Spring,Program_A,Transfer,2,32,3.15,-0.02,0.88,0,1,15,3.68,0.862,0.186,88.9,6,0.0
Student_1546,T2_Spring,Program_C,First_Year,2,38,2.13,-0.77,0.847,0,0,12,2.76,0.879,0.116,79.0,4,0.0
Student_1547,T2_Spring,Program_A,First_Year,4,84,2.88,-0.62,0.944,0,1,15,3.51,0.873,0.08,74.6,5,0.0
Student_1551,T2_Spring,Program_A,First_Year,1,22,2.71,-0.16,0.893,0,0,15,5.23,0.812,0.135,87.5,0,0.0
Student_1552,T2_Spring,Program_C,First_Year,2,52,3.28,0.09,0.854,0,1,15,4.36,0.889,0.12,100.0,0,0.0
Student_1553,T2_Spring,Program_B,First_Year,3,75,3.03,0.5,0.701,1,0,15,2.67,0.818,0.188,86.7,1,0.0
Student_1554,T2_Spring,Program_D,First_Year,3,62,2.42,-0.08,0.867,0,0,12,3.01,0.894,0.19,73.1,1,0.0
Student_1555,T2_Spring,Program_A,First_Year,2,40,3.35,0.39,0.903,0,0,15,4.14,0.773,0.169,73.3,1,0.0
Student_1556,T2_Spring,Program_B,First_Year,4,83,2.17,-0.31,0.626,1,0,15,3.14,0.782,0.296,57.4,3,1.0
Student_1557,T2_Spring,Program_B,First_Year,1,11,2.72,-0.16,0.83,0,2,15,4.29,0.85,0.258,48.0,5,1.0
Student_1558,T2_Spring,Program_D,First_Year,2,53,2.13,0.42,0.688,1,0,15,4.72,1.0,0.123,66.5,4,0.0
Student_1559,T2_Spring,Program_B,Transfer,4,86,2.98,-0.4,0.647,2,0,12,5.04,0.805,0.173,69.9,2,0.0
Student_1560,T2_Spring,Program_C,First_Year,4,90,2.82,0.08,0.87,0,0,18,4.11,0.855,0.167,80.7,5,1.0
Student_1561,T2_Spring,Program_B,First_Year,4,103,2.78,-0.28,0.841,0,0,15,4.76,0.772,0.057,81.6,5,0.0
Student_1562,T2_Spring,Program_B,First_Year,3,56,3.04,0.35,0.905,0,0,15,4.3,0.927,0.093,78.5,1,0.0
Student_1563,T2_Spring,Program_D,Transfer,4,83,2.88,-0.24,1.0,0,1,12,3.49,0.866,0.105,84.2,2,1.0
Student_1565,T2_Spring,Program_B,First_Year,1,9,2.71,-0.0,0.79,0,0,12,5.34,0.857,0.14,69.2,1,0.0
Student_1567,T2_Spring,Program_B,First_Year,1,15,3.23,-0.04,1.0,0,0,18,5.19,1.0,0.051,78.7,0,0.0
Student_1570,T2_Spring,Program_A,First_Year,4,99,3.05,-0.63,0.706,0,1,15,3.39,0.653,0.506,72.7,3,1.0
Student_1571,T2_Spring,Program_A,First_Year,4,90,3.32,0.05,0.839,1,0,15,5.19,0.893,0.121,100.0,0,0.0
Student_1573,T2_Spring,Program_D,First_Year,1,11,2.39,-0.5,0.69,1,0,15,3.23,0.756,0.25,63.5,0,0.0
Student_1574,T2_Spring,Program_C,First_Year,2,50,2.44,-0.09,0.572,2,2,9,2.21,0.806,0.244,54.1,4,1.0
Student_1575,T2_Spring,Program_D,First_Year,1,0,3.22,0.34,0.878,0,0,9,4.53,1.0,0.196,91.1,2,0.0
Student_1576,T2_Spring,Program_B,First_Year,1,12,2.39,-0.6,0.746,0,1,15,2.06,0.698,0.344,73.9,3,0.0
Student_1577,T2_Spring,Program_C,Transfer,4,100,2.51,-0.97,0.694,1,1,15,2.26,0.633,0.428,66.3,5,0.0
Student_1578,T2_Spring,Program_A,Transfer,4,90,2.58,-0.7,0.783,0,0,12,4.38,0.856,0.26,69.9,0,1.0
Student_1579,T2_Spring,Program_B,Transfer,3,65,2.71,-0.09,0.803,1,0,12,3.44,0.744,0.2,68.0,4,1.0
Student_1580,T2_Spring,Program_A,Transfer,2,45,2.49,-0.05,0.893,0,0,12,5.42,1.0,0.242,81.6,0,0.0
Student_1581,T2_Spring,Program_B,First_Year,4,85,2.33,-0.25,0.773,1,0,15,5.11,0.772,0.164,81.6,4,0.0
Student_1583,T2_Spring,Program_B,Transfer,1,20,2.66,0.91,0.891,0,1,15,5.39,0.897,0.1,83.9,3,0.0
Student_1584,T2_Spring,Program_B,First_Year,2,42,2.12,-0.6,0.718,1,1,15,3.65,0.708,0.366,82.6,1,0.0
Student_1585,T2_Spring,Program_A,First_Year,4,105,2.89,0.05,0.861,0,0,12,2.23,0.86,0.283,65.4,6,0.0
Student_1586,T2_Spring,Program_B,Transfer,2,32,2.91,0.14,0.918,0,0,9,3.75,0.826,0.229,83.4,2,0.0
Student_1588,T2_Spring,Program_D,Transfer,1,11,2.75,0.12,0.673,2,0,15,4.64,0.849,0.215,81.9,4,0.0
Student_1590,T2_Spring,Program_B,Transfer,3,64,3.06,0.3,0.732,1,0,15,5.61,0.868,0.165,75.8,1,0.0
Student_1591,T2_Spring,Program_A,Transfer,2,36,3.32,0.28,0.669,1,0,9,3.25,0.903,0.221,63.4,5,0.0
Student_1592,T2_Spring,Program_B,First_Year,3,66,2.7,-0.42,0.835,0,1,12,4.97,0.799,0.18,77.9,0,1.0
Student_1593,T2_Spring,Program_B,First_Year,2,46,1.42,-0.86,0.785,0,0,15,4.79,0.951,0.156,72.7,0,1.0
Student_1594,T2_Spring,Program_C,First_Year,3,66,4.0,0.14,1.0,0,1,9,3.09,0.887,0.126,76.4,2,0.0
Student_1595,T2_Spring,Program_C,First_Year,1,18,2.61,0.2,0.759,1,0,15,3.6,1.0,0.126,84.3,4,0.0
Student_1596,T2_Spring,Program_D,First_Year,3,71,2.32,-0.45,0.869,0,0,15,4.21,0.922,0.199,88.0,4,0.0
Student_1597,T2_Spring,Program_A,First_Year,1,27,2.3,0.43,0.894,1,0,12,4.01,1.0,0.069,68.4,4,0.0
Student_1598,T2_Spring,Program_C,First_Year,3,54,1.63,0.32,0.769,0,0,18,4.33,0.794,0.143,80.2,5,0.0
Student_1599,T2_Spring,Program_D,First_Year,2,50,2.54,0.18,0.946,0,0,18,4.44,1.0,0.031,81.3,5,0.0
Student_1600,T2_Spring,Program_C,Transfer,4,103,3.42,-0.19,0.904,0,0,15,4.91,0.994,0.17,93.0,1,0.0
Student_1601,T2_Spring,Program_B,Transfer,2,34,2.3,-0.25,0.917,0,2,15,3.6,0.811,0.198,64.5,3,1.0
Student_1602,T2_Spring,Program_A,First_Year,3,54,3.58,0.24,0.975,0,1,15,4.01,0.951,0.122,100.0,0,0.0
Student_1605,T2_Spring,Program_D,First_Year,4,106,2.02,-0.02,0.753,0,1,18,2.09,0.797,0.161,69.0,3,1.0
Student_1606,T2_Spring,Program_D,Transfer,3,73,2.66,0.6,0.824,0,3,9,2.64,0.876,0.247,69.9,0,0.0
Student_1607,T2_Spring,Program_B,First_Year,3,66,2.56,-0.09,0.75,1,1,15,2.56,0.894,0.389,50.3,3,0.0
Student_1609,T2_Spring,Program_B,First_Year,3,66,2.0,-0.03,0.804,0,0,15,3.46,0.823,0.154,76.5,5,0.0
Student_1610,T2_Spring,Program_D,First_Year,2,49,3.1,0.47,0.893,0,0,12,4.67,0.962,0.179,68.8,4,0.0
Student_1613,T2_Spring,Program_A,First_Year,2,47,3.35,-0.02,0.965,0,0,12,4.73,0.876,0.061,77.7,0,0.0
Student_1614,T2_Spring,Program_A,First_Year,1,17,2.63,-0.08,0.802,0,0,18,2.14,0.877,0.185,70.0,2,0.0
Student_1615,T2_Spring,Program_D,First_Year,1,27,2.2,0.12,0.763,0,0,15,3.91,0.888,0.116,63.4,5,0.0
Student_1617,T2_Spring,Program_D,Transfer,2,30,2.41,0.11,0.738,0,0,12,3.78,0.781,0.278,66.7,2,0.0
Student_1618,T2_Spring,Program_C,First_Year,3,65,2.65,0.32,0.912,0,0,15,6.07,0.822,0.051,87.9,1,0.0
Student_1620,T2_Spring,Program_D,Transfer,3,81,3.23,-0.13,0.801,0,1,18,4.78,0.877,0.105,78.0,3,0.0
Student_1621,T2_Spring,Program_B,Transfer,1,26,1.85,-0.33,0.866,0,0,12,4.53,0.851,0.147,66.6,3,0.0
Student_1622,T2_Spring,Program_C,First_Year,3,77,2.77,0.69,0.96,0,1,15,4.39,0.775,0.258,85.4,0,0.0
Student_1623,T2_Spring,Program_D,Transfer,1,16,2.54,-0.24,0.882,0,0,15,3.52,0.687,0.298,76.5,5,1.0
Student_1624,T2_Spring,Program_C,First_Year,1,26,3.46,-0.02,0.963,0,0,12,4.44,0.979,0.14,76.7,0,0.0
Student_1626,T2_Spring,Program_C,First_Year,2,46,2.72,0.45,0.853,0,1,15,3.28,0.798,0.321,84.2,3,0.0
Student_1628,T2_Spring,Program_D,First_Year,4,106,1.68,0.04,0.784,0,0,12,4.48,0.867,0.215,73.5,0,0.0
Student_1629,T2_Spring,Program_D,First_Year,1,26,3.05,0.37,0.924,1,0,12,4.97,0.973,0.127,77.3,0,0.0
Student_1630,T2_Spring,Program_C,First_Year,2,43,1.54,-0.3,0.595,1,1,15,1.03,0.786,0.365,55.5,7,1.0
Student_1631,T2_Spring,Program_C,Transfer,4,87,2.73,0.44,0.577,2,0,15,4.24,0.949,0.0,69.9,1,0.0
Student_1632,T2_Spring,Program_A,Transfer,2,46,3.0,-0.18,0.818,0,0,15,3.29,0.953,0.076,63.4,3,0.0
Student_1633,T2_Spring,Program_B,Transfer,3,60,2.74,0.12,0.755,1,0,9,2.89,0.869,0.16,93.0,5,0.0
Student_1634,T2_Spring,Program_D,First_Year,2,51,3.38,0.1,0.825,1,0,15,2.77,0.75,0.256,80.8,6,1.0
Student_1635,T2_Spring,Program_D,Transfer,1,7,2.1,0.13,0.836,0,0,12,1.86,0.819,0.222,71.0,6,1.0
Student_1637,T2_Spring,Program_A,Transfer,2,37,3.17,-0.26,1.0,0,0,9,4.79,0.944,0.108,88.9,4,0.0
Student_1638,T2_Spring,Program_C,Transfer,1,27,3.44,-0.23,0.939,0,1,15,5.19,0.92,0.254,57.8,0,1.0
Student_1639,T2_Spring,Program_D,Transfer,3,64,3.09,-0.11,0.95,0,0,12,3.61,0.834,0.302,83.1,2,0.0
Student_1642,T2_Spring,Program_D,First_Year,4,86,2.68,0.06,0.81,0,0,15,4.59,0.881,0.176,96.2,0,1.0
Student_1643,T2_Spring,Program_A,First_Year,3,80,3.02,-0.77,0.85,0,0,15,3.67,0.875,0.367,82.4,0,1.0
Student_1644,T2_Spring,Program_B,First_Year,4,99,1.9,0.11,0.45,3,0,15,2.48,0.85,0.205,70.0,6,0.0
Student_1645,T2_Spring,Program_A,Transfer,4,83,3.26,-0.03,0.887,1,0,15,4.52,1.0,0.112,79.6,2,0.0
Student_1646,T2_Spring,Program_B,Transfer,4,91,2.42,-0.18,0.728,1,0,18,3.21,0.955,0.32,78.0,0,0.0
Student_1647,T2_Spring,Program_C,Transfer,2,43,2.92,0.58,0.805,1,0,15,4.77,1.0,0.046,75.4,1,0.0
Student_1649,T2_Spring,Program_B,First_Year,2,36,2.96,0.35,0.87,0,1,15,4.67,0.905,0.073,74.2,3,0.0
Student_1650,T2_Spring,Program_A,Transfer,4,87,1.91,0.32,0.897,0,0,15,3.18,0.956,0.215,65.5,0,0.0
Student_1651,T2_Spring,Program_A,First_Year,1,6,1.38,0.43,0.654,1,0,12,3.94,0.864,0.198,58.0,0,0.0
Student_1654,T2_Spring,Program_D,First_Year,2,54,2.37,-0.07,0.812,0,0,15,3.26,0.796,0.308,65.6,0,0.0
Student_1656,T2_Spring,Program_A,First_Year,1,18,2.89,0.34,0.923,0,0,15,5.03,0.947,0.138,87.3,0,0.0
Student_1657,T2_Spring,Program_D,First_Year,3,74,3.04,-0.09,0.797,0,1,15,3.57,1.0,0.151,80.8,5,0.0
Student_1658,T2_Spring,Program_C,First_Year,2,30,2.51,-0.1,0.85,0,1,15,3.11,0.825,0.287,80.7,1,0.0
Student_1659,T2_Spring,Program_B,First_Year,3,74,2.52,1.0,0.618,1,0,9,3.29,0.808,0.238,69.1,4,0.0
Student_1660,T2_Spring,Program_A,First_Year,2,27,2.45,-0.78,0.567,3,0,15,2.41,0.703,0.32,67.6,5,1.0
Student_1661,T2_Spring,Program_C,Transfer,3,62,2.63,0.1,0.898,0,0,15,4.05,1.0,0.0,94.0,1,0.0
Student_1663,T2_Spring,Program_B,First_Year,2,40,3.5,-0.22,0.96,0,2,15,3.09,0.892,0.156,81.3,0,0.0
Student_1664,T2_Spring,Program_A,First_Year,4,98,2.58,0.08,0.717,2,0,15,5.6,0.994,0.079,95.9,0,0.0
Student_1666,T2_Spring,Program_B,First_Year,2,45,2.2,-0.56,0.577,2,0,12,3.31,0.847,0.316,80.9,3,1.0
Student_1667,T2_Spring,Program_D,Transfer,2,31,2.51,0.03,0.888,0,0,12,4.1,0.9,0.141,75.2,0,0.0
Student_1669,T2_Spring,Program_B,First_Year,1,4,2.11,-0.14,0.834,0,0,15,6.11,1.0,0.074,77.3,4,0.0
Student_1670,T2_Spring,Program_C,First_Year,4,100,2.46,-0.19,0.84,0,0,18,3.62,0.682,0.272,66.1,4,0.0
Student_1671,T2_Spring,Program_C,First_Year,2,48,2.86,0.5,0.996,0,1,15,6.04,1.0,0.088,73.7,3,1.0
Student_1673,T2_Spring,Program_D,First_Year,4,86,2.39,0.15,0.834,1,0,15,4.05,0.902,0.192,71.5,1,0.0
Student_1674,T2_Spring,Program_D,First_Year,2,45,2.31,0.04,0.707,1,1,15,3.79,0.851,0.18,59.9,0,0.0
Student_1677,T2_Spring,Program_A,First_Year,3,65,2.75,0.17,0.849,0,0,9,3.79,0.797,0.254,65.1,4,1.0
Student_1678,T2_Spring,Program_A,First_Year,3,71,2.82,-0.29,0.949,0,0,15,6.4,0.834,0.218,74.3,2,0.0
Student_1679,T2_Spring,Program_A,Transfer,1,16,2.35,-0.3,0.768,0,0,15,6.49,0.972,0.18,65.5,0,0.0
Student_1680,T2_Spring,Program_B,First_Year,2,35,2.3,0.01,0.783,1,1,18,4.37,0.989,0.214,87.3,1,1.0
Student_1681,T2_Spring,Program_B,First_Year,4,103,2.99,0.3,0.911,0,0,15,5.25,0.979,0.076,83.2,0,0.0
Student_1682,T2_Spring,Program_A,First_Year,2,41,2.67,-0.12,0.731,1,0,15,2.88,0.892,0.121,61.9,5,1.0
Student_1684,T2_Spring,Program_B,Transfer,1,1,2.91,0.16,0.886,0,0,12,7.0,0.974,0.0,76.8,0,0.0
Student_1686,T2_Spring,Program_D,First_Year,4,90,3.29,0.09,0.88,0,0,9,4.08,0.894,0.082,68.1,4,0.0
Student_1687,T2_Spring,Program_B,First_Year,4,81,2.9,0.01,0.972,0,1,12,3.95,1.0,0.154,87.1,4,0.0
Student_1688,T2_Spring,Program_C,Transfer,4,96,3.63,-0.32,0.795,0,0,15,3.97,0.918,0.161,81.5,0,0.0
Student_1689,T2_Spring,Program_B,Transfer,4,86,2.03,-0.11,0.879,0,1,12,4.96,0.899,0.037,84.5,0,0.0
Student_1690,T2_Spring,Program_A,Transfer,3,65,2.87,0.81,0.877,0,0,9,5.35,1.0,0.15,81.1,1,0.0
Student_1691,T2_Spring,Program_C,First_Year,1,16,2.76,0.75,0.978,0,0,9,4.27,0.829,0.141,89.0,1,0.0
Student_1693,T2_Spring,Program_B,Transfer,2,31,2.74,0.73,0.728,1,1,15,4.8,0.89,0.091,97.9,2,0.0
Student_1695,T2_Spring,Program_C,First_Year,4,107,3.03,-0.22,0.83,0,0,18,5.29,0.814,0.182,65.1,4,0.0
Student_1697,T2_Spring,Program_D,Transfer,1,25,3.03,0.28,0.943,0,0,15,3.01,0.857,0.217,85.2,2,0.0
Student_1700,T2_Spring,Program_C,First_Year,1,27,2.4,-0.36,0.821,0,0,15,1.62,0.933,0.256,60.5,0,0.0
Student_1701,T2_Spring,Program_D,Transfer,4,108,3.33,-0.08,1.0,0,1,12,3.43,0.99,0.12,76.3,2,0.0
Student_1703,T2_Spring,Program_D,First_Year,2,36,2.56,0.1,0.891,0,0,15,3.23,0.923,0.099,81.2,1,0.0
Student_1704,T2_Spring,Program_A,Transfer,1,25,2.12,0.0,0.809,0,0,9,3.03,0.971,0.176,76.3,1,0.0
Student_1705,T2_Spring,Program_D,Transfer,3,80,2.48,-0.34,0.775,0,1,15,4.49,0.901,0.093,73.6,2,0.0
Student_1706,T2_Spring,Program_A,Transfer,3,75,3.19,0.28,0.757,1,1,15,3.25,0.869,0.175,79.4,3,1.0
Student_1707,T2_Spring,Program_D,First_Year,2,41,3.17,-0.11,0.986,0,1,12,3.78,0.874,0.138,90.5,6,0.0
Student_1710,T2_Spring,Program_D,First_Year,3,76,2.76,-0.11,0.796,0,0,15,4.59,0.895,0.287,62.6,3,0.0
Student_1712,T2_Spring,Program_B,First_Year,1,0,2.63,0.83,0.736,1,0,12,3.34,0.939,0.036,77.2,3,0.0
Student_1713,T2_Spring,Program_A,First_Year,3,70,2.35,0.51,0.933,0,1,15,4.03,0.762,0.005,62.0,2,0.0
Student_1714,T2_Spring,Program_C,First_Year,1,7,3.28,0.11,0.917,0,0,9,4.8,0.94,0.089,81.6,1,0.0
Student_1715,T2_Spring,Program_D,First_Year,4,103,2.49,-0.11,0.848,1,1,15,4.95,1.0,0.11,84.7,4,0.0
Student_1717,T2_Spring,Program_D,Transfer,4,100,2.24,0.22,0.825,0,0,9,5.26,0.919,0.09,81.6,2,0.0
