Student_ID,Term_ID,Week,LMS_Login_Days,Assignments_Due,Assignments_Submitted,Assignments_Late,Average_Assignment_Score,Days_Since_Last_Activity
Student_0280,T2_Spring,6,3.4,4,3,1,73.5,0
Student_0281,T2_Spring,1,5.0,5,4,1,87.3,2
Student_0281,T2_Spring,2,5.6,3,3,1,77.0,2
Student_0281,T2_Spring,3,7.0,5,5,1,74.1,4
Student_0281,T2_Spring,4,5.4,4,4,1,77.3,0
Student_0281,T2_Spring,5,5.7,5,4,1,90.9,4
Student_0281,T2_Spring,6,5.9,3,3,1,85.0,2
Student_0282,T2_Spring,1,5.0,4,3,1,74.6,0
Student_0282,T2_Spring,2,4.3,5,4,1,74.4,0
Student_0282,T2_Spring,3,3.4,2,1,0,77.2,3
Student_0282,T2_Spring,4,2.7,3,2,1,82.8,2
Student_0282,T2_Spring,5,3.8,3,2,1,74.0,3
Student_0282,T2_Spring,6,3.8,4,3,1,74.6,1
Student_0283,T2_Spring,1,2.6,2,2,0,81.5,3
Student_0283,T2_Spring,2,2.8,2,2,0,83.6,2
Student_0283,T2_Spring,3,3.6,2,2,0,92.0,1
Student_0283,T2_Spring,4,2.6,3,3,0,85.9,2
Student_0283,T2_Spring,5,2.9,2,2,0,84.8,4
Student_0283,T2_Spring,6,3.4,2,2,0,91.2,4
Student_0284,T2_Spring,1,3.3,4,3,1,82.5,1
Student_0284,T2_Spring,2,2.5,3,3,0,69.6,1
Student_0284,T2_Spring,3,4.3,5,4,0,72.7,0
Student_0284,T2_Spring,4,3.4,4,3,0,81.4,3
Student_0284,T2_Spring,5,2.3,5,4,0,73.8,0
Student_0284,T2_Spring,6,4.9,2,1,0,78.1,3
Student_0285,T2_Spring,1,5.8,5,5,1,61.9,2
Student_0285,T2_Spring,2,5.6,5,5,0,61.5,0
Student_0285,T2_Spring,3,5.4,3,3,0,63.2,0
Student_0285,T2_Spring,4,5.0,3,3,0,68.2,0
Student_0285,T2_Spring,5,3.9,4,4,0,65.4,0
Student_0285,T2_Spring,6,5.7,3,3,0,69.5,0
Student_0286,T2_Spring,1,0.6,4,3,1,69.3,6
Student_0286,T2_Spring,2,1.6,2,1,0,62.9,6
Student_0286,T2_Spring,3,2.5,5,4,1,65.3,8
Student_0286,T2_Spring,4,0.0,2,1,0,55.4,5
Student_0286,T2_Spring,5,1.1,4,3,1,65.3,9
Student_0286,T2_Spring,6,0.3,4,3,1,68.4,8
Student_0287,T2_Spring,1,6.0,2,2,0,94.3,1
Student_0287,T2_Spring,2,6.0,2,2,0,87.4,0
Student_0287,T2_Spring,3,4.6,5,5,0,90.2,0
Student_0287,T2_Spring,4,4.6,5,5,0,96.6,2
Student_0287,T2_Spring,5,5.7,5,5,0,98.1,2
Student_0287,T2_Spring,6,5.6,3,3,0,81.3,1
Student_0288,T2_Spring,1,5.9,5,5,0,78.0,1
Student_0288,T2_Spring,2,6.7,3,3,0,72.7,2
Student_0288,T2_Spring,3,6.4,3,3,0,77.9,2
Student_0288,T2_Spring,4,6.9,4,4,0,79.1,2
Student_0288,T2_Spring,5,5.6,2,2,0,68.7,3
Student_0288,T2_Spring,6,5.3,3,3,0,80.2,2
Student_0289,T2_Spring,1,1.6,4,3,1,61.2,5
Student_0289,T2_Spring,2,1.9,3,2,1,68.1,3
Student_0289,T2_Spring,3,1.1,3,2,1,55.4,4
Student_0289,T2_Spring,4,1.5,4,3,1,73.2,3
Student_0289,T2_Spring,5,2.0,3,2,1,65.0,2
Student_0289,T2_Spring,6,2.1,2,1,0,75.2,4
Student_0290,T2_Spring,1,2.0,2,2,0,83.7,4
Student_0290,T2_Spring,2,3.8,3,3,0,80.6,7
Student_0290,T2_Spring,3,2.7,2,2,0,69.7,6
Student_0290,T2_Spring,4,3.1,5,5,0,76.3,6
Student_0290,T2_Spring,5,3.5,3,3,0,80.7,4
Student_0290,T2_Spring,6,3.5,2,2,0,74.2,3
Student_0291,T2_Spring,1,4.4,5,5,1,76.1,3
Student_0291,T2_Spring,2,4.6,2,2,0,74.0,0
Student_0291,T2_Spring,3,5.4,2,2,0,70.5,1
Student_0291,T2_Spring,4,5.8,3,3,0,86.5,0
Student_0291,T2_Spring,5,4.5,3,3,0,81.2,0
Student_0291,T2_Spring,6,3.9,2,2,0,68.3,2
Student_0292,T2_Spring,1,5.9,5,5,2,93.9,4
Student_0292,T2_Spring,2,5.0,3,3,1,95.8,5
Student_0292,T2_Spring,3,5.5,4,4,1,98.6,7
Student_0292,T2_Spring,4,3.8,5,5,1,100.0,5
Student_0292,T2_Spring,5,6.0,2,2,0,94.6,8
Student_0292,T2_Spring,6,4.0,4,4,1,94.7,6
Student_0293,T2_Spring,1,2.9,4,3,0,56.3,2
Student_0293,T2_Spring,2,3.5,3,2,0,67.2,4
Student_0293,T2_Spring,3,2.9,2,2,0,74.5,6
Student_0293,T2_Spring,4,3.6,2,2,0,64.4,2
Student_0293,T2_Spring,5,2.7,4,3,1,61.0,4
Student_0293,T2_Spring,6,3.0,5,4,1,64.1,3
Student_0294,T2_Spring,1,4.1,5,5,0,77.9,3
Student_0294,T2_Spring,2,3.3,5,5,1,74.1,4
Student_0294,T2_Spring,3,3.3,4,4,1,86.4,5
Student_0294,T2_Spring,4,3.8,5,4,1,78.3,5
Student_0294,T2_Spring,5,3.0,4,4,0,90.5,2
Student_0294,T2_Spring,6,4.4,2,2,1,92.3,3
Student_0295,T2_Spring,1,3.6,3,2,1,58.5,0
Student_0295,T2_Spring,2,2.7,3,2,1,70.2,1
Student_0295,T2_Spring,3,2.8,5,3,1,70.4,1
Student_0295,T2_Spring,4,3.0,2,1,0,68.3,2
Student_0295,T2_Spring,5,3.1,3,2,1,54.1,0
Student_0295,T2_Spring,6,3.6,2,1,0,59.6,2
Student_0296,T2_Spring,1,2.3,3,3,1,77.3,6
Student_0296,T2_Spring,2,1.9,4,4,1,85.0,6
Student_0296,T2_Spring,3,1.2,3,3,1,99.1,8
Student_0296,T2_Spring,4,3.7,3,3,1,81.4,5
Student_0296,T2_Spring,5,3.1,4,4,1,80.7,7
Student_0296,T2_Spring,6,1.9,3,3,1,78.8,8
Student_0297,T2_Spring,1,3.2,2,2,1,69.7,0
Student_0297,T2_Spring,2,3.9,2,2,0,67.4,0
Student_0297,T2_Spring,3,4.1,5,5,1,76.5,2
Student_0297,T2_Spring,4,4.7,4,4,1,80.1,0
Student_0297,T2_Spring,5,3.6,3,3,1,68.2,1
Student_0297,T2_Spring,6,4.6,3,3,0,67.2,0
Student_0298,T2_Spring,1,2.5,4,4,1,66.2,1
Student_0298,T2_Spring,2,3.7,3,3,0,66.3,2
Student_0298,T2_Spring,3,4.7,5,4,1,64.0,2
Student_0298,T2_Spring,4,4.1,3,3,1,62.9,4
Student_0298,T2_Spring,5,3.5,4,3,1,60.9,2
Student_0298,T2_Spring,6,3.9,2,2,0,65.5,5
Student_0299,T2_Spring,1,2.6,5,5,0,75.8,1
Student_0299,T2_Spring,2,2.9,2,2,0,72.2,1
Student_0299,T2_Spring,3,2.8,3,3,0,63.2,1
Student_0299,T2_Spring,4,3.2,4,3,0,61.7,0
Student_0299,T2_Spring,5,2.4,5,5,0,75.9,1
Student_0299,T2_Spring,6,3.2,4,4,0,77.7,1
Student_0300,T2_Spring,1,2.4,5,4,1,73.3,0
Student_0300,T2_Spring,2,4.4,3,3,1,66.8,1
Student_0300,T2_Spring,3,3.3,5,4,1,67.6,3
Student_0300,T2_Spring,4,3.5,3,3,1,70.9,1
Student_0300,T2_Spring,5,3.3,2,2,1,74.0,0
Student_0300,T2_Spring,6,2.8,3,3,1,67.3,2
Student_0301,T2_Spring,1,4.6,4,3,1,81.8,0
Student_0301,T2_Spring,2,5.3,5,4,1,74.5,1
Student_0301,T2_Spring,3,4.9,5,4,1,99.5,0
Student_0301,T2_Spring,4,4.9,2,1,0,83.3,2
Student_0301,T2_Spring,5,3.4,2,2,1,86.5,0
Student_0301,T2_Spring,6,3.8,4,3,1,73.4,2
Student_0302,T2_Spring,1,4.4,3,2,1,100.0,3
Student_0302,T2_Spring,2,3.4,4,3,1,100.0,4
Student_0302,T2_Spring,3,4.3,4,3,1,97.4,4
Student_0302,T2_Spring,4,4.2,2,2,1,92.6,2
Student_0302,T2_Spring,5,4.1,3,2,1,100.0,1
Student_0302,T2_Spring,6,4.1,3,2,0,100.0,3
Student_0303,T2_Spring,1,6.0,2,2,0,91.6,0
Student_0303,T2_Spring,2,5.5,2,2,0,93.5,1
Student_0303,T2_Spring,3,6.2,3,3,0,79.4,1
Student_0303,T2_Spring,4,5.0,2,2,0,94.8,1
Student_0303,T2_Spring,5,5.2,3,3,0,100.0,0
Student_0303,T2_Spring,6,6.3,3,3,0,92.9,0
Student_0304,T2_Spring,1,2.2,2,1,0,70.7,3
Student_0304,T2_Spring,2,2.5,3,2,1,73.2,3
Student_0304,T2_Spring,3,1.9,4,3,1,69.5,0
Student_0304,T2_Spring,4,3.2,5,4,1,72.8,0
Student_0304,T2_Spring,5,2.4,3,2,1,79.1,2
Student_0304,T2_Spring,6,2.0,5,3,1,74.1,4
Student_0305,T2_Spring,1,1.7,4,3,0,67.4,5
Student_0305,T2_Spring,2,2.3,3,2,0,69.3,2
Student_0305,T2_Spring,3,1.7,4,3,1,60.4,6
Student_0305,T2_Spring,4,1.3,2,2,0,70.9,6
Student_0305,T2_Spring,5,2.0,2,2,0,71.3,3
Student_0305,T2_Spring,6,1.0,5,4,1,69.9,6
Student_0306,T2_Spring,1,6.6,3,3,0,85.1,0
Student_0306,T2_Spring,2,7.0,5,5,1,88.6,0
Student_0306,T2_Spring,3,6.8,3,3,0,84.0,1
Student_0306,T2_Spring,4,7.0,5,5,0,73.4,2
Student_0306,T2_Spring,5,5.5,4,4,0,82.8,0
Student_0306,T2_Spring,6,6.3,2,2,0,84.4,0
Student_0307,T2_Spring,1,4.5,5,4,1,91.8,0
Student_0307,T2_Spring,2,5.4,3,3,1,94.2,3
Student_0307,T2_Spring,3,4.9,4,3,0,92.3,1
Student_0307,T2_Spring,4,4.9,3,3,1,91.8,3
Student_0307,T2_Spring,5,4.6,3,3,1,92.0,0
Student_0307,T2_Spring,6,4.8,3,2,1,80.1,3
Student_0308,T2_Spring,1,2.6,5,4,0,87.5,6
Student_0308,T2_Spring,2,2.9,4,3,1,91.2,6
Student_0308,T2_Spring,3,2.4,2,1,0,93.7,5
Student_0308,T2_Spring,4,2.7,4,3,0,90.2,5
Student_0308,T2_Spring,5,3.8,2,2,0,82.5,4
Student_0308,T2_Spring,6,2.0,5,3,0,81.3,3
Student_0309,T2_Spring,1,2.7,5,4,1,72.8,5
Student_0309,T2_Spring,2,3.6,2,1,0,73.5,3
Student_0309,T2_Spring,3,2.1,4,3,1,76.3,4
Student_0309,T2_Spring,4,3.0,2,2,1,66.6,5
Student_0309,T2_Spring,5,2.6,2,1,0,71.4,6
Student_0309,T2_Spring,6,2.0,5,3,1,68.9,4
Student_0310,T2_Spring,1,3.0,2,2,1,93.6,2
Student_0310,T2_Spring,2,3.9,4,3,1,100.0,0
Student_0310,T2_Spring,3,2.9,2,2,1,98.1,3
Student_0310,T2_Spring,4,3.6,5,4,2,89.5,0
Student_0310,T2_Spring,5,5.6,3,2,1,100.0,1
Student_0310,T2_Spring,6,3.4,4,4,1,96.1,0
Student_0311,T2_Spring,1,4.1,3,2,1,86.2,1
Student_0311,T2_Spring,2,3.9,4,3,1,79.6,0
Student_0311,T2_Spring,3,3.8,2,2,1,80.3,2
Student_0311,T2_Spring,4,3.9,4,3,1,86.0,4
Student_0311,T2_Spring,5,3.6,5,4,1,72.0,4
Student_0311,T2_Spring,6,4.7,3,2,1,84.4,3
Student_0312,T2_Spring,1,3.5,3,2,0,82.9,5
Student_0312,T2_Spring,2,3.4,5,4,0,90.6,5
Student_0312,T2_Spring,3,4.9,4,3,0,94.4,2
Student_0312,T2_Spring,4,5.4,4,3,0,85.1,5
Student_0312,T2_Spring,5,3.9,2,2,0,83.3,5
Student_0312,T2_Spring,6,4.1,4,3,0,72.8,3
Student_0313,T2_Spring,1,3.4,3,3,0,67.5,2
Student_0313,T2_Spring,2,5.4,4,3,0,57.7,3
Student_0313,T2_Spring,3,4.3,4,3,1,60.9,1
Student_0313,T2_Spring,4,3.5,4,4,1,68.8,2
Student_0313,T2_Spring,5,4.6,5,4,1,65.6,0
Student_0313,T2_Spring,6,6.4,3,2,0,69.8,2
Student_0314,T2_Spring,1,5.0,4,3,1,70.1,0
Student_0314,T2_Spring,2,4.3,3,3,1,82.6,0
Student_0314,T2_Spring,3,4.5,2,2,0,78.6,2
Student_0314,T2_Spring,4,4.7,5,4,0,75.7,1
Student_0314,T2_Spring,5,3.4,4,4,1,69.5,0
Student_0314,T2_Spring,6,4.0,4,3,1,79.5,0
Student_0315,T2_Spring,1,5.0,2,2,0,91.2,0
Student_0315,T2_Spring,2,4.5,4,4,1,100.0,2
Student_0315,T2_Spring,3,4.8,2,2,0,96.5,3
Student_0315,T2_Spring,4,4.6,2,2,0,93.7,2
Student_0315,T2_Spring,5,5.7,5,4,1,97.3,2
Student_0315,T2_Spring,6,4.6,2,2,0,96.0,4
Student_0316,T2_Spring,1,4.5,2,2,0,76.1,1
Student_0316,T2_Spring,2,3.1,4,3,0,80.3,3
Student_0316,T2_Spring,3,1.4,4,4,0,87.8,3
Student_0316,T2_Spring,4,4.3,2,2,0,97.0,1
Student_0316,T2_Spring,5,2.8,5,5,1,82.9,0
Student_0316,T2_Spring,6,3.1,5,5,1,82.8,1
Student_0317,T2_Spring,1,5.1,2,2,0,100.0,1
Student_0317,T2_Spring,2,4.7,2,2,0,90.2,1
Student_0317,T2_Spring,3,5.9,4,3,0,100.0,1
Student_0317,T2_Spring,4,5.5,2,2,0,98.4,2
Student_0317,T2_Spring,5,4.9,2,2,1,100.0,0
Student_0317,T2_Spring,6,6.4,5,4,1,100.0,0
Student_0318,T2_Spring,1,4.2,5,4,0,61.8,2
Student_0318,T2_Spring,2,4.2,5,4,0,70.9,1
Student_0318,T2_Spring,3,4.1,4,4,1,66.9,2
Student_0318,T2_Spring,4,3.9,3,3,0,73.1,0
Student_0318,T2_Spring,5,5.0,3,3,1,72.3,0
Student_0318,T2_Spring,6,4.9,3,2,0,62.1,1
Student_0319,T2_Spring,1,5.4,5,5,1,77.4,3
Student_0319,T2_Spring,2,5.2,3,3,1,76.8,4
Student_0319,T2_Spring,3,4.1,3,3,1,67.8,3
Student_0319,T2_Spring,4,3.9,4,4,0,85.0,5
Student_0319,T2_Spring,5,3.7,5,5,1,78.8,3
Student_0319,T2_Spring,6,3.7,4,4,1,78.2,3
Student_0320,T2_Spring,1,2.7,5,4,1,62.9,2
Student_0320,T2_Spring,2,4.2,3,3,1,82.4,5
Student_0320,T2_Spring,3,4.3,2,2,0,73.1,4
Student_0320,T2_Spring,4,4.4,2,2,0,79.0,6
Student_0320,T2_Spring,5,2.6,2,2,1,76.0,4
Student_0320,T2_Spring,6,2.8,5,4,1,73.2,3
Student_0321,T2_Spring,1,4.8,2,1,0,81.8,0
Student_0321,T2_Spring,2,4.2,4,3,0,84.9,0
Student_0321,T2_Spring,3,4.2,4,3,1,80.6,0
Student_0321,T2_Spring,4,4.3,5,4,1,70.3,0
Student_0321,T2_Spring,5,5.1,3,2,0,73.4,2
Student_0321,T2_Spring,6,5.0,5,4,1,77.6,2
Student_0322,T2_Spring,1,2.8,4,3,0,61.5,1
Student_0322,T2_Spring,2,3.2,4,3,0,73.3,0
Student_0322,T2_Spring,3,3.2,4,4,0,70.6,0
Student_0322,T2_Spring,4,2.0,4,4,0,73.3,0
Student_0322,T2_Spring,5,4.2,4,4,0,79.4,2
Student_0322,T2_Spring,6,3.5,3,3,0,75.0,0
Student_0323,T2_Spring,1,5.7,3,3,0,77.1,5
Student_0323,T2_Spring,2,3.9,5,5,0,70.9,3
Student_0323,T2_Spring,3,4.4,4,4,0,79.8,4
Student_0323,T2_Spring,4,5.3,3,3,0,80.6,7
Student_0323,T2_Spring,5,3.5,2,2,0,73.8,5
Student_0323,T2_Spring,6,4.0,5,5,0,72.3,5
Student_0324,T2_Spring,1,3.5,3,2,0,80.9,3
Student_0324,T2_Spring,2,3.8,2,2,1,87.4,4
Student_0324,T2_Spring,3,3.9,2,1,0,89.6,1
Student_0324,T2_Spring,4,2.8,2,1,0,93.4,0
Student_0324,T2_Spring,5,3.3,3,2,0,95.4,1
Student_0324,T2_Spring,6,3.5,5,4,1,91.7,1
Student_0325,T2_Spring,1,2.8,5,4,1,80.2,4
Student_0325,T2_Spring,2,3.5,5,4,1,74.4,5
Student_0325,T2_Spring,3,4.1,5,5,2,91.6,5
Student_0325,T2_Spring,4,1.8,4,3,1,82.6,6
Student_0325,T2_Spring,5,3.3,2,2,1,71.3,6
Student_0325,T2_Spring,6,2.4,3,2,0,81.2,6
Student_0326,T2_Spring,1,2.9,3,3,1,73.1,0
Student_0326,T2_Spring,2,2.8,4,3,1,82.7,1
Student_0326,T2_Spring,3,1.8,5,4,2,69.9,2
Student_0326,T2_Spring,4,1.9,3,2,1,83.4,2
Student_0326,T2_Spring,5,3.5,3,2,1,75.1,0
Student_0326,T2_Spring,6,2.7,3,2,1,93.2,0
Student_0327,T2_Spring,1,4.8,3,3,0,79.7,4
Student_0327,T2_Spring,2,5.6,2,2,0,85.4,5
Student_0327,T2_Spring,3,5.1,5,5,1,80.5,2
Student_0327,T2_Spring,4,3.0,4,4,1,75.2,4
Student_0327,T2_Spring,5,5.9,4,4,1,75.7,5
Student_0327,T2_Spring,6,4.9,2,2,0,71.0,4
Student_0328,T2_Spring,1,4.8,2,2,0,91.5,2
Student_0328,T2_Spring,2,6.1,4,4,1,83.1,2
Student_0328,T2_Spring,3,5.6,2,2,0,91.5,1
Student_0328,T2_Spring,4,5.7,4,3,1,77.9,2
Student_0328,T2_Spring,5,6.4,5,4,1,78.2,1
Student_0328,T2_Spring,6,5.3,4,4,1,77.1,2
Student_0329,T2_Spring,1,5.2,5,4,0,71.1,1
Student_0329,T2_Spring,2,4.1,5,5,1,61.0,4
Student_0329,T2_Spring,3,3.2,5,5,0,64.5,1
Student_0329,T2_Spring,4,4.3,2,2,0,61.0,1
Student_0329,T2_Spring,5,3.1,3,3,0,67.3,5
Student_0329,T2_Spring,6,3.6,5,5,0,71.5,1
Student_0330,T2_Spring,1,4.1,2,2,1,67.9,0
Student_0330,T2_Spring,2,3.7,5,4,1,75.6,3
Student_0330,T2_Spring,3,3.7,5,4,1,78.5,0
Student_0330,T2_Spring,4,3.1,3,2,1,79.1,0
Student_0330,T2_Spring,5,2.5,3,2,0,79.2,4
Student_0330,T2_Spring,6,2.0,4,3,1,75.0,3
Student_0331,T2_Spring,1,6.4,2,1,0,77.4,0
Student_0331,T2_Spring,2,6.5,3,3,0,74.9,1
Student_0331,T2_Spring,3,7.0,5,4,0,65.3,0
Student_0331,T2_Spring,4,6.5,3,2,0,72.2,0
Student_0331,T2_Spring,5,7.0,4,3,0,72.3,0
Student_0331,T2_Spring,6,6.5,5,4,0,76.2,0
Student_0332,T2_Spring,1,1.1,3,2,1,85.5,9
Student_0332,T2_Spring,2,1.5,3,2,1,80.4,11
Student_0332,T2_Spring,3,1.9,3,2,1,88.3,12
Student_0332,T2_Spring,4,0.7,4,2,1,80.0,10
Student_0332,T2_Spring,5,2.1,3,1,0,83.5,11
Student_0332,T2_Spring,6,0.9,3,2,1,86.9,9
Student_0333,T2_Spring,1,4.3,5,5,0,76.8,3
Student_0333,T2_Spring,2,3.8,3,3,0,72.7,0
Student_0333,T2_Spring,3,4.2,3,3,0,69.8,0
Student_0333,T2_Spring,4,3.1,2,2,0,79.2,3
Student_0333,T2_Spring,5,3.3,2,2,0,69.4,2
Student_0333,T2_Spring,6,3.3,2,2,0,79.2,0
Student_0334,T2_Spring,1,4.1,5,5,1,80.4,1
Student_0334,T2_Spring,2,4.2,3,3,0,87.1,1
Student_0334,T2_Spring,3,2.3,5,5,1,89.9,1
Student_0334,T2_Spring,4,3.7,5,5,1,89.1,3
Student_0334,T2_Spring,5,3.5,4,4,1,78.7,2
Student_0334,T2_Spring,6,4.0,3,3,1,95.2,3
Student_0335,T2_Spring,1,6.6,2,2,0,66.1,4
Student_0335,T2_Spring,2,5.1,2,2,1,73.6,3
Student_0335,T2_Spring,3,4.7,3,3,1,79.2,5
Student_0335,T2_Spring,4,3.6,3,3,1,72.7,3
Student_0335,T2_Spring,5,5.0,3,2,1,86.9,3
Student_0335,T2_Spring,6,5.2,5,4,1,76.3,2
Student_0336,T2_Spring,1,4.6,5,4,0,73.1,0
Student_0336,T2_Spring,2,5.4,3,3,0,83.7,0
Student_0336,T2_Spring,3,5.6,4,4,0,85.5,0
Student_0336,T2_Spring,4,7.0,5,4,0,91.8,0
Student_0336,T2_Spring,5,4.9,4,3,0,97.1,0
Student_0336,T2_Spring,6,6.3,3,3,0,78.6,1
Student_0337,T2_Spring,1,3.7,5,3,1,73.0,2
Student_0337,T2_Spring,2,3.7,5,4,1,62.5,3
Student_0337,T2_Spring,3,5.1,5,4,0,59.3,5
Student_0337,T2_Spring,4,3.4,4,3,0,75.3,5
Student_0337,T2_Spring,5,3.5,4,3,1,67.2,4
Student_0337,T2_Spring,6,3.5,4,3,0,68.7,2
Student_0338,T2_Spring,1,3.5,4,3,1,79.5,1
Student_0338,T2_Spring,2,3.6,2,1,0,79.8,0
Student_0338,T2_Spring,3,3.5,4,3,1,80.5,0
Student_0338,T2_Spring,4,2.6,4,3,1,88.2,0
Student_0338,T2_Spring,5,3.6,4,3,1,73.5,0
Student_0338,T2_Spring,6,3.5,3,2,1,81.4,1
Student_0339,T2_Spring,1,3.1,2,2,1,80.3,0
Student_0339,T2_Spring,2,3.0,4,3,1,85.2,0
Student_0339,T2_Spring,3,1.7,5,4,1,86.7,0
Student_0339,T2_Spring,4,2.7,3,2,1,95.9,1
Student_0339,T2_Spring,5,3.6,3,2,1,85.8,0
Student_0339,T2_Spring,6,2.1,5,4,1,84.3,0
Student_0340,T2_Spring,1,4.6,5,5,1,57.3,0
Student_0340,T2_Spring,2,4.6,2,2,0,61.5,0
Student_0340,T2_Spring,3,5.8,2,2,0,69.1,3
Student_0340,T2_Spring,4,5.1,2,2,1,56.8,1
Student_0340,T2_Spring,5,5.0,3,3,1,58.6,3
Student_0340,T2_Spring,6,4.7,5,5,2,57.0,0
Student_0341,T2_Spring,1,3.3,3,2,0,95.3,6
Student_0341,T2_Spring,2,2.8,3,2,1,92.9,4
Student_0341,T2_Spring,3,3.1,2,2,0,94.1,5
Student_0341,T2_Spring,4,3.4,2,2,1,82.7,6
Student_0341,T2_Spring,5,3.6,4,4,1,85.8,5
Student_0341,T2_Spring,6,3.6,2,2,1,93.3,6
Student_0342,T2_Spring,1,5.0,5,4,1,69.9,2
Student_0342,T2_Spring,2,4.8,2,2,0,71.3,4
Student_0342,T2_Spring,3,4.5,2,1,0,83.6,5
Student_0342,T2_Spring,4,2.8,3,2,0,77.6,3
Student_0342,T2_Spring,5,3.2,2,2,0,70.5,5
Student_0342,T2_Spring,6,3.4,5,4,1,77.4,2
Student_0343,T2_Spring,1,3.3,3,3,1,90.3,2
Student_0343,T2_Spring,2,2.5,5,4,1,82.6,0
Student_0343,T2_Spring,3,3.5,2,2,0,79.1,0
Student_0343,T2_Spring,4,3.6,2,2,0,77.6,2
Student_0343,T2_Spring,5,3.7,4,4,1,80.6,0
Student_0343,T2_Spring,6,3.7,3,3,0,77.4,1
Student_0344,T2_Spring,1,3.9,3,3,1,78.7,2
Student_0344,T2_Spring,2,3.0,2,2,0,76.2,1
Student_0344,T2_Spring,3,4.0,2,2,0,77.5,4
Student_0344,T2_Spring,4,2.8,4,3,1,76.9,4
Student_0344,T2_Spring,5,3.8,2,2,0,73.0,3
Student_0344,T2_Spring,6,3.0,5,5,1,69.0,5
Student_0345,T2_Spring,1,3.9,5,5,2,74.6,1
Student_0345,T2_Spring,2,5.0,5,5,1,64.2,1
Student_0345,T2_Spring,3,4.7,2,2,0,61.7,3
Student_0345,T2_Spring,4,4.2,4,4,1,74.1,1
Student_0345,T2_Spring,5,4.7,2,2,1,66.5,3
Student_0345,T2_Spring,6,3.9,2,2,1,66.6,4
Student_0346,T2_Spring,1,5.5,5,5,0,81.0,2
Student_0346,T2_Spring,2,6.3,2,2,0,88.1,0
Student_0346,T2_Spring,3,5.6,2,2,0,87.5,0
Student_0346,T2_Spring,4,7.0,3,3,0,83.2,0
Student_0346,T2_Spring,5,6.9,5,5,1,80.5,1
Student_0346,T2_Spring,6,5.1,4,4,0,87.1,2
Student_0347,T2_Spring,1,2.1,5,4,2,73.2,0
Student_0347,T2_Spring,2,3.4,2,1,0,66.4,0
Student_0347,T2_Spring,3,3.2,3,2,1,66.6,0
Student_0347,T2_Spring,4,4.0,2,2,1,55.3,0
Student_0347,T2_Spring,5,2.7,5,4,2,68.8,2
Student_0347,T2_Spring,6,1.7,2,1,0,72.1,1
Student_0348,T2_Spring,1,3.0,4,3,1,93.0,4
Student_0348,T2_Spring,2,2.9,2,2,1,86.0,7
Student_0348,T2_Spring,3,4.2,3,2,1,100.0,8
Student_0348,T2_Spring,4,2.7,4,3,1,99.5,4
Student_0348,T2_Spring,5,4.3,3,2,0,93.5,6
Student_0348,T2_Spring,6,3.3,5,3,1,94.3,7
Student_0349,T2_Spring,1,2.8,2,1,0,82.6,2
Student_0349,T2_Spring,2,5.0,4,3,1,93.8,1
Student_0349,T2_Spring,3,2.7,2,2,0,66.9,3
Student_0349,T2_Spring,4,3.2,3,2,0,86.6,4
Student_0349,T2_Spring,5,3.1,4,3,0,84.8,3
Student_0349,T2_Spring,6,3.2,2,2,0,89.2,0
Student_0350,T2_Spring,1,3.8,3,2,1,66.4,1
Student_0350,T2_Spring,2,3.2,5,3,1,76.2,5
Student_0350,T2_Spring,3,3.2,5,4,2,66.8,2
Student_0350,T2_Spring,4,1.9,4,3,1,64.2,2
Student_0350,T2_Spring,5,2.3,2,1,0,75.4,1
Student_0350,T2_Spring,6,2.1,3,2,1,72.3,5
Student_0351,T2_Spring,1,4.6,4,3,1,89.9,0
Student_0351,T2_Spring,2,3.7,4,3,1,93.8,0
Student_0351,T2_Spring,3,4.0,3,2,0,98.9,0
Student_0351,T2_Spring,4,5.1,2,1,0,85.8,2
Student_0351,T2_Spring,5,4.3,4,3,1,88.3,0
Student_0351,T2_Spring,6,3.7,2,1,0,92.3,0
Student_0352,T2_Spring,1,3.6,2,2,0,60.7,0
Student_0352,T2_Spring,2,4.7,4,4,0,78.4,0
Student_0352,T2_Spring,3,3.7,4,4,0,66.3,0
Student_0352,T2_Spring,4,3.5,2,2,0,70.0,0
Student_0352,T2_Spring,5,3.5,3,3,0,66.7,2
Student_0352,T2_Spring,6,3.1,2,2,0,67.0,2
Student_0353,T2_Spring,1,6.0,5,5,1,100.0,0
Student_0353,T2_Spring,2,5.8,2,2,0,97.7,2
Student_0353,T2_Spring,3,6.0,3,3,0,96.0,2
Student_0353,T2_Spring,4,5.5,3,3,0,96.5,0
Student_0353,T2_Spring,5,6.1,3,3,0,91.8,1
Student_0353,T2_Spring,6,5.8,4,4,1,98.6,2
Student_0354,T2_Spring,1,2.8,4,3,0,86.0,5
Student_0354,T2_Spring,2,4.0,4,4,1,77.6,5
Student_0354,T2_Spring,3,4.5,2,2,1,87.8,3
Student_0354,T2_Spring,4,4.2,5,4,1,89.1,2
Student_0354,T2_Spring,5,4.5,5,4,1,81.4,4
Student_0354,T2_Spring,6,4.1,2,2,1,80.3,5
Student_0355,T2_Spring,1,6.0,2,2,0,91.0,3
Student_0355,T2_Spring,2,5.4,5,5,1,78.1,4
Student_0355,T2_Spring,3,5.3,2,2,0,87.8,2
Student_0355,T2_Spring,4,6.0,5,5,0,94.7,3
