Student_ID,Observation_Term,Program_ID,Entry_Type,Academic_Level,Credits_Completed,Prior_Term_GPA,GPA_Change,Course_Pass_Rate_Last_2_Terms,Failed_Courses_Last_2_Terms,Withdrawals_Last_2_Terms,Current_Course_Load_Credits,LMS_Login_Days_4wk,Assignment_Submission_Rate_4wk,Late_Assignment_Rate_4wk,Average_Assignment_Score_4wk,Days_Since_Last_LMS_Activity
Student_0769,T5_Fall,Program_C,Transfer,4,102,2.68,0.03,0.808,0,2,15,3.75,0.773,0.25,86.4,1
Student_0770,T5_Fall,Program_A,First_Year,4,88,2.44,-0.87,0.898,0,0,15,3.51,0.781,0.2,71.7,0
Student_0771,T5_Fall,Program_D,First_Year,1,7,2.12,0.09,0.808,0,0,15,5.18,1.0,0.0,82.8,0
Student_0772,T5_Fall,Program_B,Transfer,3,56,2.14,0.74,0.798,1,0,18,4.86,0.963,0.216,70.0,5
Student_0773,T5_Fall,Program_C,First_Year,3,64,3.08,-0.21,0.633,1,0,15,3.75,0.708,0.271,89.0,3
Student_0774,T5_Fall,Program_C,Transfer,1,25,2.9,-0.19,0.831,0,0,15,3.49,0.763,0.275,84.8,5
Student_0775,T5_Fall,Program_B,First_Year,1,7,2.42,-0.1,0.928,0,0,15,3.36,0.956,0.146,68.9,2
Student_0776,T5_Fall,Program_C,First_Year,2,29,2.63,-0.44,0.803,0,1,12,0.43,0.643,0.356,75.5,3
Student_0777,T5_Fall,Program_D,First_Year,4,98,2.44,-0.49,0.527,3,1,15,3.69,0.903,0.246,68.4,2
Student_0778,T5_Fall,Program_B,First_Year,2,40,3.58,-0.15,0.927,0,0,15,3.81,0.851,0.175,81.4,0
Student_0779,T5_Fall,Program_C,Transfer,1,11,2.62,-0.22,0.621,2,0,12,2.87,0.794,0.219,72.2,1
Student_0780,T5_Fall,Program_B,First_Year,1,13,2.15,0.07,0.857,1,0,18,4.45,0.959,0.133,69.9,2
Student_0781,T5_Fall,Program_B,Transfer,2,28,3.08,-0.09,0.973,0,1,15,3.12,0.855,0.24,75.5,2
Student_0782,T5_Fall,Program_B,First_Year,3,80,2.84,0.24,0.835,0,1,12,5.3,0.935,0.04,72.3,0
Student_0783,T5_Fall,Program_C,First_Year,4,88,2.93,-0.25,0.956,0,2,15,4.35,0.867,0.249,84.6,0
Student_0784,T5_Fall,Program_B,First_Year,3,79,2.52,-0.5,0.813,0,1,15,2.49,0.777,0.269,68.5,0
Student_0785,T5_Fall,Program_D,First_Year,2,32,2.81,0.42,0.938,0,0,12,4.62,0.925,0.045,83.7,0
Student_0786,T5_Fall,Program_B,First_Year,4,103,2.24,0.43,0.763,2,1,12,4.4,0.889,0.119,73.3,1
Student_0787,T5_Fall,Program_C,First_Year,4,92,2.46,-0.35,0.807,0,1,18,2.84,0.751,0.273,83.3,3
Student_0788,T5_Fall,Program_B,Transfer,4,82,2.9,0.05,0.741,2,1,15,2.83,0.778,0.376,63.8,3
Student_0789,T5_Fall,Program_D,Transfer,1,13,2.31,-0.11,0.849,0,0,15,2.36,0.809,0.285,77.9,7
Student_0790,T5_Fall,Program_C,Transfer,3,60,2.48,-0.07,0.793,0,1,15,3.33,0.9,0.249,78.7,6
Student_0791,T5_Fall,Program_B,Transfer,3,77,1.93,-0.07,0.809,1,1,18,4.55,0.797,0.114,59.4,1
Student_0792,T5_Fall,Program_B,First_Year,2,44,2.56,-0.03,0.903,0,1,12,3.27,0.814,0.1,77.3,1
Student_0793,T5_Fall,Program_C,Transfer,1,3,2.69,-0.37,0.761,1,0,12,3.83,0.868,0.22,67.9,3
Student_0794,T5_Fall,Program_C,Transfer,1,1,2.79,0.15,0.735,1,0,15,6.27,1.0,0.093,66.9,2
Student_0795,T5_Fall,Program_B,First_Year,3,61,3.19,0.3,0.903,0,0,12,3.79,0.869,0.158,82.4,2
Student_0796,T5_Fall,Program_B,First_Year,3,70,2.59,0.28,0.976,0,0,12,4.52,1.0,0.152,63.7,1
Student_0797,T5_Fall,Program_B,First_Year,1,22,3.19,-0.71,0.963,0,0,15,2.36,0.664,0.175,73.8,4
Student_0798,T5_Fall,Program_C,Transfer,2,36,2.72,0.36,0.794,1,1,15,5.3,0.878,0.327,84.5,4
Student_0799,T5_Fall,Program_C,Transfer,2,40,3.41,-0.15,1.0,0,0,18,5.83,1.0,0.038,91.3,1
Student_0800,T5_Fall,Program_D,Transfer,1,2,3.45,0.07,0.949,0,0,15,3.39,0.866,0.171,86.7,2
Student_0801,T5_Fall,Program_C,First_Year,3,64,2.79,-0.04,0.773,0,1,18,5.63,0.953,0.121,62.9,3
Student_0802,T5_Fall,Program_B,First_Year,3,63,3.99,-0.2,0.967,0,1,15,4.96,0.992,0.05,100.0,0
Student_0803,T5_Fall,Program_B,First_Year,3,63,2.1,0.15,0.864,0,0,15,4.83,0.847,0.225,72.6,2
Student_0804,T5_Fall,Program_C,Transfer,3,78,3.62,-0.11,0.911,0,1,12,4.23,0.811,0.171,81.3,3
Student_0805,T5_Fall,Program_C,First_Year,3,56,2.96,-0.21,0.778,1,0,12,1.52,0.86,0.343,70.9,6
Student_0806,T5_Fall,Program_B,First_Year,3,69,3.59,-0.64,0.998,1,0,15,4.72,1.0,0.009,93.3,0
Student_0807,T5_Fall,Program_C,First_Year,1,8,4.0,0.33,0.975,0,0,15,3.81,0.966,0.129,99.5,0
Student_0808,T5_Fall,Program_D,First_Year,2,46,2.64,-0.4,0.851,0,1,12,4.61,0.996,0.226,80.7,4
Student_0809,T5_Fall,Program_C,First_Year,1,23,2.16,-0.13,0.801,0,0,9,3.78,0.788,0.232,81.0,2
Student_0810,T5_Fall,Program_D,Transfer,3,54,2.9,-0.11,0.965,0,0,15,4.12,0.926,0.204,72.5,2
Student_0811,T5_Fall,Program_C,First_Year,1,16,2.51,-1.39,0.888,0,0,15,5.55,0.819,0.18,69.5,1
Student_0812,T5_Fall,Program_A,First_Year,1,6,3.53,-0.17,1.0,0,1,12,4.42,1.0,0.094,80.7,0
Student_0813,T5_Fall,Program_C,Transfer,2,38,3.53,-0.21,1.0,0,0,15,4.4,0.943,0.0,75.0,0
Student_0814,T5_Fall,Program_B,First_Year,1,27,2.69,0.5,0.68,2,0,15,1.98,0.823,0.164,84.5,3
Student_0815,T5_Fall,Program_C,First_Year,3,55,2.17,0.96,0.909,1,0,15,3.87,1.0,0.13,58.5,3
Student_0816,T5_Fall,Program_B,First_Year,2,52,2.37,-0.0,0.488,3,0,18,5.16,1.0,0.201,78.8,0
Student_0817,T5_Fall,Program_A,First_Year,3,70,2.0,-0.03,0.672,1,0,15,2.98,0.738,0.356,65.6,0
Student_0818,T5_Fall,Program_C,First_Year,1,11,3.22,-0.21,0.855,0,1,12,4.83,0.84,0.304,86.7,4
Student_0819,T5_Fall,Program_C,Transfer,1,16,1.79,0.06,0.813,0,0,15,4.23,0.913,0.221,72.1,3
Student_0820,T5_Fall,Program_D,Transfer,4,101,2.63,0.82,0.974,0,0,12,4.36,0.906,0.172,87.9,4
Student_0821,T5_Fall,Program_A,Transfer,4,100,2.55,-0.48,0.695,0,0,15,2.45,0.612,0.511,70.1,0
Student_0822,T5_Fall,Program_A,First_Year,3,56,2.41,-0.24,0.784,1,0,12,2.71,0.863,0.273,65.6,4
Student_0823,T5_Fall,Program_B,First_Year,2,54,1.78,-0.13,0.682,1,0,12,3.81,0.871,0.251,62.4,3
Student_0824,T5_Fall,Program_B,First_Year,4,82,2.9,0.31,0.661,2,0,18,4.52,0.901,0.14,80.6,2
Student_0825,T5_Fall,Program_B,First_Year,2,29,1.69,-0.61,0.495,2,1,15,2.8,0.653,0.4,46.2,1
Student_0826,T5_Fall,Program_A,First_Year,2,51,3.31,0.84,0.934,0,0,12,3.45,0.886,0.165,94.6,2
Student_0827,T5_Fall,Program_D,Transfer,2,50,3.24,0.06,0.856,0,0,15,3.6,0.791,0.26,100.0,5
Student_0828,T5_Fall,Program_A,First_Year,4,95,3.44,0.17,0.946,0,0,18,3.82,0.87,0.193,90.1,4
Student_0829,T5_Fall,Program_C,First_Year,3,67,2.58,0.08,0.749,1,1,15,4.01,0.817,0.279,83.4,0
Student_0830,T5_Fall,Program_C,First_Year,1,12,2.52,-0.34,0.83,0,0,15,4.35,0.684,0.393,86.2,2
Student_0831,T5_Fall,Program_B,First_Year,2,40,2.92,-0.2,0.897,0,1,15,4.07,0.885,0.26,84.7,0
Student_0832,T5_Fall,Program_C,First_Year,2,27,2.97,-1.02,0.9,1,0,18,2.76,0.814,0.265,67.5,3
Student_0833,T5_Fall,Program_B,Transfer,4,93,2.22,0.06,0.826,0,0,15,2.28,0.807,0.249,74.6,5
Student_0834,T5_Fall,Program_B,First_Year,1,9,2.59,0.05,0.946,0,0,12,3.14,0.774,0.156,59.6,8
Student_0835,T5_Fall,Program_D,Transfer,3,69,2.74,-0.01,0.879,0,0,15,4.28,0.849,0.215,85.3,3
Student_0836,T5_Fall,Program_C,First_Year,2,40,1.99,0.48,0.542,3,0,9,2.61,0.826,0.172,75.5,1
Student_0837,T5_Fall,Program_C,Transfer,4,104,3.33,0.42,0.744,2,0,12,4.51,0.979,0.132,81.2,5
Student_0838,T5_Fall,Program_C,First_Year,2,27,3.07,-0.6,0.783,0,1,15,3.9,0.975,0.298,78.1,5
Student_0839,T5_Fall,Program_A,First_Year,2,49,2.88,0.25,0.892,0,1,15,3.7,0.986,0.148,83.1,4
Student_0840,T5_Fall,Program_A,First_Year,3,80,3.8,-1.57,0.819,0,0,15,2.27,0.677,0.39,92.7,1
Student_0841,T5_Fall,Program_B,Transfer,1,9,3.2,-0.11,0.878,1,0,15,3.55,0.942,0.058,70.9,0
Student_0842,T5_Fall,Program_D,First_Year,2,28,1.99,-0.88,0.824,0,1,12,0.57,0.742,0.325,60.4,8
Student_0843,T5_Fall,Program_C,First_Year,3,70,2.9,-0.1,0.825,1,1,12,5.58,1.0,0.083,93.4,0
Student_0844,T5_Fall,Program_A,Transfer,3,70,2.22,0.41,0.767,0,0,15,4.92,0.768,0.152,76.3,1
Student_0845,T5_Fall,Program_C,First_Year,1,1,2.07,-0.42,0.734,0,0,15,3.36,0.766,0.384,64.4,6
Student_0846,T5_Fall,Program_B,Transfer,1,15,2.98,-0.55,1.0,0,1,15,2.87,0.87,0.189,89.0,5
Student_0847,T5_Fall,Program_D,First_Year,2,29,1.43,-0.92,0.619,1,0,12,3.86,0.683,0.316,51.8,5
Student_0848,T5_Fall,Program_B,Transfer,1,24,2.28,0.02,0.546,3,1,15,4.21,0.918,0.25,65.5,0
Student_0849,T5_Fall,Program_A,First_Year,2,40,2.57,0.57,0.63,1,0,18,5.68,0.945,0.135,85.0,0
Student_0850,T5_Fall,Program_A,Transfer,3,79,2.22,-0.37,0.896,0,1,15,4.57,1.0,0.104,71.6,2
Student_0851,T5_Fall,Program_D,First_Year,2,48,2.34,-0.33,0.854,0,0,15,1.58,0.622,0.369,75.1,1
Student_0852,T5_Fall,Program_A,First_Year,4,99,2.62,0.55,0.856,0,0,15,5.22,0.925,0.136,84.9,0
Student_0853,T5_Fall,Program_B,Transfer,2,46,3.02,0.29,0.963,0,0,15,3.48,0.67,0.241,71.9,0
Student_0854,T5_Fall,Program_C,First_Year,1,23,2.46,-0.15,0.802,0,2,12,5.96,0.876,0.041,93.2,1
Student_0855,T5_Fall,Program_B,Transfer,2,34,2.9,-0.75,0.766,1,0,15,0.93,0.708,0.409,63.9,8
Student_0856,T5_Fall,Program_B,First_Year,2,37,2.83,-0.04,0.694,2,0,18,3.17,0.793,0.204,81.4,3
Student_0857,T5_Fall,Program_D,First_Year,2,53,2.26,-0.43,0.51,3,1,18,4.1,0.832,0.208,77.2,1
Student_0858,T5_Fall,Program_B,First_Year,1,7,2.49,0.22,0.638,2,0,12,4.19,0.944,0.104,87.0,6
Student_0859,T5_Fall,Program_A,First_Year,1,23,2.11,-0.28,0.7,1,0,15,3.02,0.773,0.266,74.3,5
Student_0860,T5_Fall,Program_A,First_Year,4,82,3.08,-0.16,0.781,1,0,18,4.56,0.819,0.151,83.3,6
Student_0861,T5_Fall,Program_A,First_Year,2,28,3.06,0.07,0.638,2,0,15,2.23,0.867,0.058,82.5,7
Student_0862,T5_Fall,Program_C,First_Year,4,100,2.74,-0.43,0.986,0,0,9,2.27,0.757,0.344,74.1,7
Student_0863,T5_Fall,Program_A,First_Year,1,14,1.87,-0.08,0.816,0,0,12,5.21,0.904,0.286,66.8,3
Student_0864,T5_Fall,Program_D,Transfer,1,23,3.51,0.22,0.861,0,0,15,3.96,0.891,0.208,77.0,4
Student_0865,T5_Fall,Program_C,First_Year,2,46,2.65,0.37,0.843,0,0,15,4.0,0.795,0.267,91.5,2
Student_0866,T5_Fall,Program_C,First_Year,3,79,1.96,0.23,0.662,2,0,12,4.96,0.989,0.071,76.7,1
Student_0867,T5_Fall,Program_D,Transfer,4,101,2.45,-0.4,0.755,0,0,9,3.15,0.852,0.302,79.9,1
Student_0868,T5_Fall,Program_B,First_Year,1,14,3.29,-0.04,0.976,0,1,15,5.17,0.979,0.0,87.3,0
Student_0869,T5_Fall,Program_B,Transfer,2,27,2.12,-0.3,0.901,0,1,18,5.37,1.0,0.036,81.3,0
Student_0870,T5_Fall,Program_D,First_Year,3,57,2.2,-0.46,0.908,0,1,15,3.53,0.647,0.311,79.1,2
Student_0871,T5_Fall,Program_B,First_Year,2,49,2.07,0.4,0.623,1,0,12,3.91,1.0,0.068,70.7,0
Student_0872,T5_Fall,Program_B,First_Year,1,7,2.55,-0.14,0.742,0,2,12,4.87,0.746,0.064,80.0,3
Student_0873,T5_Fall,Program_B,First_Year,4,97,2.86,-0.59,0.845,1,1,15,2.75,0.879,0.313,72.9,0
Student_0874,T5_Fall,Program_D,First_Year,1,14,2.66,-0.21,0.924,0,0,15,2.49,0.872,0.308,70.0,6
Student_0875,T5_Fall,Program_A,First_Year,4,84,3.15,-0.27,0.839,0,1,12,3.51,0.808,0.146,88.4,4
Student_0876,T5_Fall,Program_D,Transfer,4,102,2.78,-0.07,0.898,0,0,15,2.63,0.847,0.158,67.8,1
Student_0877,T5_Fall,Program_A,First_Year,3,65,2.86,-0.15,0.843,0,0,15,3.16,0.831,0.256,71.8,0
Student_0878,T5_Fall,Program_B,Transfer,1,12,2.25,-0.08,0.81,0,0,18,3.83,0.84,0.373,69.0,7
Student_0879,T5_Fall,Program_B,First_Year,4,98,2.77,0.5,0.828,0,0,18,5.07,0.96,0.076,79.4,0
Student_0880,T5_Fall,Program_D,First_Year,4,83,2.44,-0.54,0.709,1,0,15,0.0,0.501,0.463,79.6,8
Student_0881,T5_Fall,Program_C,First_Year,3,57,2.33,0.12,0.893,0,0,12,4.62,0.749,0.151,94.7,0
Student_0882,T5_Fall,Program_C,First_Year,1,27,3.42,-0.1,0.892,0,0,9,5.0,0.929,0.118,73.1,0
Student_0883,T5_Fall,Program_B,First_Year,2,50,3.2,0.2,0.805,1,0,12,5.03,1.0,0.011,89.6,2
Student_0884,T5_Fall,Program_A,Transfer,2,46,2.98,-0.11,1.0,0,0,12,3.47,0.764,0.346,69.3,1
Student_0885,T5_Fall,Program_C,First_Year,1,14,3.47,-0.14,0.868,0,0,15,3.56,0.759,0.208,67.9,4
Student_0886,T5_Fall,Program_A,First_Year,3,65,2.68,-0.19,0.799,0,0,15,3.0,0.704,0.493,77.6,2
Student_0887,T5_Fall,Program_C,Transfer,4,103,2.97,-0.27,0.793,0,0,18,3.28,0.743,0.254,74.3,4
Student_0888,T5_Fall,Program_B,First_Year,3,78,2.17,0.02,0.83,0,0,12,3.97,0.886,0.172,51.7,3
Student_0889,T5_Fall,Program_A,First_Year,1,4,3.6,-0.98,0.838,0,1,15,1.88,0.788,0.455,70.3,3
Student_0890,T5_Fall,Program_A,First_Year,4,93,3.41,-0.23,1.0,0,1,15,3.65,0.936,0.336,92.8,2
Student_0891,T5_Fall,Program_D,First_Year,4,105,2.72,-0.17,0.753,1,0,12,3.59,0.755,0.211,72.5,2
Student_0892,T5_Fall,Program_C,First_Year,4,91,3.12,-0.37,0.913,0,2,9,3.44,0.838,0.076,78.1,4
Student_0893,T5_Fall,Program_A,Transfer,4,92,2.58,-0.04,0.843,0,1,15,3.03,0.771,0.155,66.8,5
Student_0894,T5_Fall,Program_B,First_Year,2,31,3.04,0.03,0.933,0,0,12,3.46,0.749,0.295,85.4,6
Student_0895,T5_Fall,Program_B,First_Year,4,92,2.91,-0.26,0.933,1,0,12,4.53,1.0,0.018,75.3,2
Student_0896,T5_Fall,Program_A,First_Year,1,9,3.53,-0.11,1.0,0,0,12,4.6,0.9,0.086,85.5,1
Student_0897,T5_Fall,Program_B,First_Year,2,49,2.38,0.2,0.751,0,0,15,5.13,0.821,0.159,68.5,1
Student_0898,T5_Fall,Program_D,First_Year,1,20,1.96,-0.07,0.733,0,0,12,3.05,0.658,0.268,71.8,0
Student_0899,T5_Fall,Program_A,First_Year,2,40,3.09,0.04,0.897,1,0,15,2.82,0.946,0.06,68.0,7
Student_0900,T5_Fall,Program_A,First_Year,1,22,2.77,-0.67,0.942,0,0,15,3.69,0.8,0.147,83.7,1
Student_0901,T5_Fall,Program_B,First_Year,4,92,3.26,-0.17,0.748,1,1,15,2.93,0.778,0.226,73.9,0
Student_0902,T5_Fall,Program_C,First_Year,3,79,3.36,-0.2,0.668,1,0,15,4.13,0.932,0.231,65.3,3
Student_0903,T5_Fall,Program_A,First_Year,2,44,3.07,-0.06,0.814,2,1,15,5.82,1.0,0.123,85.4,0
Student_0904,T5_Fall,Program_A,First_Year,1,23,3.27,-0.16,0.879,0,1,12,4.57,1.0,0.185,83.5,4
Student_0905,T5_Fall,Program_C,Transfer,3,74,2.72,0.22,0.787,1,0,18,2.76,1.0,0.116,76.8,5
Student_0906,T5_Fall,Program_C,Transfer,2,38,2.04,-0.48,0.714,0,0,15,3.88,0.696,0.382,66.4,0
Student_0907,T5_Fall,Program_D,First_Year,2,46,2.74,0.27,0.762,1,1,15,3.07,0.875,0.214,71.4,5
Student_0908,T5_Fall,Program_D,First_Year,1,16,3.56,-0.24,0.893,1,0,15,5.61,1.0,0.0,93.0,0
Student_0909,T5_Fall,Program_D,First_Year,3,61,2.24,0.02,0.711,1,0,15,3.42,0.764,0.183,61.2,8
Student_0910,T5_Fall,Program_B,First_Year,3,70,2.71,0.63,0.969,0,0,15,5.09,0.999,0.15,69.7,0
Student_0911,T5_Fall,Program_D,First_Year,2,46,2.99,1.0,0.867,0,0,15,5.06,0.969,0.0,78.3,0
Student_0912,T5_Fall,Program_C,Transfer,3,73,3.12,0.2,0.837,1,0,18,3.06,0.796,0.27,87.3,5
Student_0913,T5_Fall,Program_D,Transfer,4,97,3.72,-0.14,0.916,0,1,12,3.0,0.791,0.037,85.0,3
Student_0914,T5_Fall,Program_A,Transfer,3,68,3.28,0.04,0.871,0,0,12,4.45,0.768,0.235,91.7,5
Student_0915,T5_Fall,Program_D,First_Year,2,48,2.25,-0.31,0.896,0,0,15,4.01,0.897,0.233,80.4,4
Student_0916,T5_Fall,Program_B,First_Year,2,50,2.76,-0.27,0.77,0,0,12,4.07,0.739,0.218,79.1,6
Student_0917,T5_Fall,Program_B,Transfer,3,77,2.82,0.17,0.923,0,0,15,5.89,1.0,0.0,87.3,1
Student_0918,T5_Fall,Program_D,First_Year,4,84,2.8,-0.29,1.0,0,1,15,4.42,1.0,0.146,88.2,3
Student_0919,T5_Fall,Program_A,First_Year,4,83,2.65,0.0,0.767,1,0,15,5.6,0.964,0.13,80.5,3
Student_0920,T5_Fall,Program_B,First_Year,4,89,2.86,-0.19,0.859,0,0,15,3.3,0.636,0.224,74.2,0
Student_0921,T5_Fall,Program_C,First_Year,1,7,3.05,0.1,0.638,2,0,15,3.18,0.766,0.204,87.5,2
Student_0922,T5_Fall,Program_B,Transfer,2,29,2.25,-0.58,0.622,1,1,18,4.57,0.863,0.131,65.6,0
Student_0923,T5_Fall,Program_C,First_Year,1,17,3.63,0.47,0.979,0,0,15,3.07,0.882,0.118,96.4,0
Student_0924,T5_Fall,Program_B,Transfer,4,89,2.57,-0.29,0.93,0,0,15,5.08,0.897,0.177,68.6,0
Student_0925,T5_Fall,Program_B,Transfer,2,32,2.88,-0.17,0.894,0,0,18,5.18,0.943,0.037,87.6,0
Student_0926,T5_Fall,Program_D,First_Year,4,104,3.38,-0.24,1.0,0,1,15,4.46,0.845,0.115,77.7,1
Student_0927,T5_Fall,Program_D,Transfer,4,82,2.65,-0.67,0.755,1,0,12,4.03,0.84,0.263,56.5,2
Student_0928,T5_Fall,Program_B,First_Year,1,2,2.85,0.36,1.0,0,0,15,3.79,0.857,0.128,68.9,0
Student_0929,T5_Fall,Program_B,First_Year,4,95,2.49,0.1,0.768,1,0,15,5.22,0.84,0.094,86.0,0
Student_0930,T5_Fall,Program_C,First_Year,4,91,2.69,-0.16,0.743,0,0,18,2.83,0.848,0.215,100.0,4
Student_0931,T5_Fall,Program_D,First_Year,4,102,2.64,0.04,0.7,3,0,15,3.42,0.873,0.104,77.7,6
Student_0932,T5_Fall,Program_D,First_Year,1,24,3.12,-0.56,0.869,0,1,15,1.65,0.66,0.399,76.5,7
Student_0933,T5_Fall,Program_C,First_Year,3,76,1.93,0.19,0.863,0,0,18,4.49,0.835,0.096,71.7,1
Student_0934,T5_Fall,Program_D,Transfer,4,85,3.72,0.21,0.777,0,1,15,4.16,0.896,0.232,89.8,2
Student_0935,T5_Fall,Program_C,First_Year,1,17,2.3,-0.15,0.675,0,0,18,3.89,0.738,0.19,59.6,0
Student_0936,T5_Fall,Program_A,First_Year,4,98,2.92,0.29,0.886,0,0,15,7.0,1.0,0.0,84.3,1
Student_0937,T5_Fall,Program_C,First_Year,3,68,3.1,0.3,0.882,1,0,12,3.57,0.954,0.164,86.5,4
Student_0938,T5_Fall,Program_C,First_Year,3,60,2.41,-0.29,0.852,0,1,15,4.15,0.757,0.322,64.6,2
Student_0939,T5_Fall,Program_D,First_Year,2,54,2.02,0.27,0.583,2,1,12,4.08,0.929,0.317,75.8,3
Student_0940,T5_Fall,Program_B,First_Year,1,4,1.54,-0.28,0.771,0,1,12,4.26,0.607,0.268,69.4,4
Student_0941,T5_Fall,Program_D,Transfer,2,48,3.12,0.04,0.916,0,0,12,4.61,0.862,0.306,80.9,1
Student_0942,T5_Fall,Program_C,First_Year,2,40,2.78,0.2,0.845,1,0,18,6.31,0.852,0.187,95.5,1
Student_0943,T5_Fall,Program_D,Transfer,2,53,3.26,0.32,0.851,1,0,15,3.33,0.97,0.209,63.1,3
Student_0944,T5_Fall,Program_A,First_Year,2,54,3.15,0.04,0.845,1,0,15,3.96,0.899,0.109,88.7,5
Student_0945,T5_Fall,Program_D,First_Year,1,23,2.61,-0.64,0.68,1,1,15,3.7,0.725,0.269,88.3,1
Student_0946,T5_Fall,Program_C,First_Year,1,26,2.86,0.12,0.733,2,0,12,3.56,0.904,0.289,78.7,2
Student_0947,T5_Fall,Program_A,First_Year,3,80,3.1,0.09,0.859,1,0,15,5.46,0.93,0.0,72.4,3
Student_0948,T5_Fall,Program_D,Transfer,1,2,2.75,0.21,0.877,0,0,15,6.37,0.89,0.213,100.0,2
Student_0949,T5_Fall,Program_C,Transfer,2,32,3.39,0.07,0.848,1,1,12,4.77,0.942,0.175,96.3,0
Student_0950,T5_Fall,Program_D,Transfer,2,53,3.14,-0.4,0.845,0,1,15,2.64,0.708,0.304,60.7,4
Student_0951,T5_Fall,Program_D,Transfer,3,74,3.43,0.01,0.834,1,1,12,4.67,0.898,0.141,66.1,0
Student_0952,T5_Fall,Program_C,Transfer,4,91,3.3,-0.02,0.956,0,1,15,4.84,0.92,0.022,95.3,0
Student_0953,T5_Fall,Program_D,Transfer,2,50,3.63,-0.94,0.897,0,1,18,4.78,0.837,0.24,87.1,0
Student_0954,T5_Fall,Program_D,First_Year,4,106,3.05,-0.53,0.853,0,0,9,3.95,0.74,0.34,70.9,4
Student_0955,T5_Fall,Program_D,Transfer,3,79,3.08,-0.31,0.9,0,1,9,2.67,0.732,0.281,67.8,2
Student_0956,T5_Fall,Program_A,First_Year,1,20,3.52,0.56,0.743,1,0,12,4.69,0.967,0.12,84.5,4
Student_0957,T5_Fall,Program_C,First_Year,4,98,2.93,0.5,0.888,0,1,15,5.17,0.906,0.119,81.2,4
Student_0958,T5_Fall,Program_C,Transfer,4,106,1.57,0.16,0.939,0,0,12,4.41,1.0,0.0,68.2,2
Student_0959,T5_Fall,Program_A,First_Year,3,70,2.98,-0.28,0.869,0,0,15,3.41,0.859,0.113,70.6,0
Student_0960,T5_Fall,Program_C,First_Year,1,3,2.86,-0.74,0.644,1,0,18,2.67,0.657,0.409,61.9,2
Student_0961,T5_Fall,Program_B,First_Year,2,52,2.31,-0.16,0.645,2,0,15,4.12,0.749,0.343,76.6,7
Student_0962,T5_Fall,Program_B,First_Year,3,67,1.67,0.07,0.62,1,1,18,6.06,0.886,0.265,71.7,0
Student_0963,T5_Fall,Program_B,First_Year,2,42,2.88,0.05,0.943,0,0,15,5.82,0.934,0.178,93.4,0
Student_0964,T5_Fall,Program_B,First_Year,2,46,2.09,0.16,0.889,0,1,18,4.29,0.952,0.195,82.2,0
Student_0965,T5_Fall,Program_D,First_Year,4,88,2.9,0.27,0.816,1,0,15,4.23,1.0,0.0,84.0,2
Student_0966,T5_Fall,Program_B,Transfer,3,69,2.41,0.28,0.816,0,0,15,3.3,0.838,0.171,68.4,2
Student_0967,T5_Fall,Program_C,First_Year,4,89,2.84,0.6,0.946,0,1,9,4.4,1.0,0.072,75.3,2
Student_0968,T5_Fall,Program_B,Transfer,4,93,3.69,0.41,0.895,0,2,18,3.86,0.754,0.216,92.0,0
Student_0969,T5_Fall,Program_A,First_Year,2,40,2.93,0.28,0.929,1,1,12,4.49,0.928,0.058,76.3,3
Student_0970,T5_Fall,Program_A,First_Year,3,79,1.93,-0.18,0.927,0,0,18,4.15,0.864,0.176,71.3,3
Student_0971,T5_Fall,Program_C,First_Year,3,59,3.45,0.25,1.0,0,0,18,4.88,1.0,0.095,89.3,3
Student_0972,T5_Fall,Program_C,Transfer,2,29,3.06,0.27,0.776,0,0,18,5.43,1.0,0.0,85.4,1
Student_0973,T5_Fall,Program_C,First_Year,3,70,2.62,0.36,0.64,2,0,9,4.39,1.0,0.116,82.2,3
Student_0974,T5_Fall,Program_C,First_Year,4,105,3.16,0.1,0.973,0,1,15,5.41,0.902,0.098,100.0,3
Student_0975,T5_Fall,Program_B,First_Year,1,15,2.88,0.12,0.92,1,1,15,3.08,0.929,0.239,74.4,5
Student_0976,T5_Fall,Program_B,First_Year,2,31,2.54,0.54,1.0,0,0,18,2.64,0.884,0.175,82.4,4
Student_0977,T5_Fall,Program_D,Transfer,2,45,2.64,0.19,0.905,0,0,12,5.32,0.928,0.122,76.8,0
Student_0978,T5_Fall,Program_A,First_Year,3,59,2.42,-0.31,0.654,1,1,12,3.59,0.876,0.135,54.8,2
Student_0979,T5_Fall,Program_A,Transfer,3,55,2.47,-0.45,0.809,1,0,18,4.1,0.838,0.175,59.4,1
Student_0980,T5_Fall,Program_B,First_Year,1,5,3.55,0.01,0.935,0,0,15,3.07,1.0,0.203,89.0,0
Student_0981,T5_Fall,Program_A,Transfer,2,48,3.11,0.05,1.0,0,0,18,3.97,0.972,0.066,82.6,0
Student_0982,T5_Fall,Program_D,First_Year,3,70,2.86,-0.08,0.816,0,1,15,3.69,0.729,0.165,74.0,1
Student_0983,T5_Fall,Program_A,First_Year,4,99,2.03,-0.29,0.569,1,0,15,4.77,0.812,0.269,77.7,3
Student_0984,T5_Fall,Program_B,First_Year,2,37,3.62,0.15,0.984,0,0,12,3.58,0.873,0.137,82.9,2
Student_0985,T5_Fall,Program_A,Transfer,3,57,3.6,0.16,0.756,2,0,15,4.82,0.956,0.078,87.0,5
